89,-12,-8,74.35821533203125
95,-10,-17,83.69174194335938
81,-30,-6,84.18458557128906
71,-23,-15,66.61320495605469
48,-29,-31,42.881988525390625
64,-39,-18,64.67721557617188
11,-43,-27,15.614836692810059
17,-41,-37,15.772875785827637
61,-41,-23,59.919071197509766
68,-33,-17,59.168949127197266
96,-8,-23,76.84518432617188
29,-36,-30,38.89289474487305
70,-26,-14,59.13945388793945
62,-41,-16,62.78371810913086
67,-33,-19,56.986045837402344
42,-30,-44,31.722957611083984
43,-30,-43,47.14838409423828
91,-7,-8,81.87258911132812
94,-10,-39,74.43563842773438
22,-39,-35,13.756190299987793
1,-46,-39,11.67151165008545
39,-31,-40,40.42680740356445
99,-5,-29,82.53339385986328
38,-32,-39,27.612613677978516
63,-40,-18,64.73738861083984
14,-42,-30,25.433927536010742
80,-38,-3,84.20917510986328
51,-28,-29,31.565732955932617
2,-45,-45,23.554288864135742
5,-45,-27,23.67403221130371
60,-44,-18,52.25300598144531
90,-10,-7,82.10989379882812
84,-23,-5,80.88867950439453
53,-26,-42,26.29694175720215
58,-25,-36,40.795379638671875
44,-30,-42,39.50105667114258
33,-34,-29,32.784278869628906
72,-19,-22,69.95921325683594
35,-33,-42,41.53854751586914
65,-37,-21,77.41414642333984
9,-43,-37,12.766154289245605
83,-24,-12,78.22103881835938
40,-31,-36,36.121253967285156
57,-25,-39,33.97866439819336
75,-19,-25,63.258663177490234
34,-34,-27,37.949459075927734
10,-43,-29,12.715350151062012
13,-42,-38,22.759435653686523
27,-36,-36,12.284075736999512
78,-16,-25,51.47460174560547
37,-33,-34,34.2479362487793
18,-41,-30,12.205111503601074
6,-44,-45,23.25434684753418
55,-26,-31,30.548913955688477
41,-31,-27,39.45988464355469
30,-35,-30,40.108272552490234
74,-20,-43,54.23183059692383
4,-45,-43,25.858484268188477
20,-39,-44,24.308225631713867
50,-28,-32,42.11149215698242
76,-18,-32,50.54194259643555
28,-36,-34,32.1147346496582
56,-26,-29,39.38401412963867
16,-41,-40,20.97090721130371
82,-29,-2,76.63745880126953
46,-30,-31,33.03139877319336
79,-16,-24,51.31557846069336
97,-6,-44,80.7321548461914
47,-29,-41,40.572654724121094
49,-28,-33,37.077274322509766
24,-38,-45,15.102694511413574
12,-42,-46,21.17995262145996
69,-30,-22,66.09738159179688
0,-46,-43,16.73954963684082
7,-44,-37,15.952975273132324
26,-36,-37,17.8295841217041
98,-6,-22,78.8991470336914
66,-35,-17,58.023441314697266
86,-20,-12,87.38663482666016
88,-12,-9,78.8991470336914
19,-40,-25,24.356359481811523
23,-39,-26,22.474912643432617
36,-33,-38,36.53511428833008
45,-30,-36,26.46006202697754
87,-13,-12,81.44929504394531
54,-26,-40,50.04385757446289
31,-34,-38,26.019397735595703
52,-27,-33,29.99317741394043
8,-43,-43,11.644152641296387
21,-39,-43,18.40338134765625
73,-20,-46,52.19826889038086
77,-16,-45,54.072486877441406
15,-42,-28,23.999576568603516
32,-34,-33,30.26384925842285
25,-38,-37,11.705485343933105
59,-45,-18,66.15205383300781
3,-45,-44,13.845396995544434
